0,0.9222,1.00,77.0000,0,0.9220,1.00,77.0000,0,0.9226,1.00,77.0000
0,0.9367,1.00,62.0000,0,0.9375,1.00,62.0000,0,0.9368,1.00,62.0000
0,0.9252,1.00,74.0000,0,0.9241,1.00,74.0000,0,0.9254,1.00,74.0000
0,0.9273,1.00,72.0000,0,0.9261,1.00,72.0000,0,0.9282,1.00,72.0000
0,0.9284,1.00,72.0000,0,0.9284,1.00,72.0000,0,0.9278,1.00,72.0000
0,0.9332,1.00,65.0000,0,0.9341,1.00,65.0000,0,0.9335,1.01,65.0000
0,0.9220,1.00,76.0000,0,0.9223,1.00,76.0000,0,0.9228,1.00,76.0000
0,0.9353,1.00,63.0000,0,0.9349,1.00,63.0000,0,0.9364,1.00,63.0000
0,0.9402,1.00,60.0000,0,0.9399,1.00,60.0000,0,0.9397,1.00,60.0000
0,0.9024,1.00,96.0000,0,0.9026,1.00,96.0000,0,0.9024,1.00,96.0000
0,0.9517,1.00,48.0000,0,0.9514,1.00,48.0000,0,0.9514,1.01,48.0000
0,0.9094,1.00,88.0000,0,0.9098,1.00,88.0000,0,0.9105,1.00,88.0000
0,0.9202,1.00,80.0000,0,0.9195,1.00,80.0000,0,0.9199,1.00,80.0000
0,0.9408,1.00,58.0000,0,0.9409,1.00,58.0000,0,0.9416,1.00,58.0000
0,0.9468,1.00,53.0000,0,0.9467,1.00,53.0000,0,0.9471,1.00,53.0000
0,0.8988,1.00,101.0000,0,0.8980,1.00,101.0000,0,0.8991,1.00,101.0000
0,0.9394,1.00,60.0000,0,0.9395,1.00,60.0000,0,0.9395,1.00,60.0000
0,0.9358,1.00,64.0000,0,0.9352,1.00,64.0000,0,0.9354,1.00,64.0000
0,0.9476,0.99,51.0000,0,0.9477,1.00,51.0000,0,0.9474,1.00,51.0000
0,0.9466,1.00,52.0000,0,0.9472,1.00,52.0000,0,0.9473,1.00,52.0000
0,0.9508,1.00,49.0000,0,0.9502,1.00,49.0000,0,0.9506,1.00,49.0000
0,0.9422,1.00,57.0000,0,0.9425,1.00,57.0000,0,0.9424,1.00,57.0000
0,0.9151,1.00,84.0000,0,0.9156,1.00,84.0000,0,0.9147,1.00,83.0000
0,0.9090,1.00,91.0000,0,0.9090,1.00,91.0000,0,0.9090,1.00,91.0000
0,0.9436,1.00,56.0000,0,0.9432,1.00,56.0000,0,0.9437,1.00,56.0000
0,0.9347,0.99,63.0000,0,0.9358,1.00,63.0000,0,0.9353,0.99,62.0000
0,0.9384,1.00,62.0000,0,0.9375,1.00,62.0000,0,0.9376,1.00,62.0000
0,0.9287,1.00,71.0000,0,0.9287,1.00,71.0000,0,0.9288,1.00,71.0000
0,0.9499,1.00,49.0000,0,0.9494,1.00,49.0000,0,0.9499,1.00,49.0000
0,0.9522,1.00,47.0000,0,0.9515,1.00,47.0000,0,0.9524,1.00,47.0000
0,0.8556,1.00,146.0000,0,0.8558,1.00,146.0000,0,0.8553,1.00,146.0000
0,0.9444,1.00,54.0000,0,0.9436,1.01,53.0000,0,0.9451,1.00,54.0000
0,0.9406,1.00,59.0000,0,0.9409,1.00,59.0000,0,0.9411,1.00,59.0000
0,0.9058,0.99,94.0000,0,0.9059,1.00,94.0000,0,0.9067,1.00,94.0000
0,0.9500,1.00,49.0000,0,0.9502,1.00,49.0000,0,0.9505,1.00,49.0000
0,0.9337,1.00,66.0000,0,0.9343,1.00,66.0000,0,0.9335,1.00,66.0000
0,0.9464,1.00,53.0000,0,0.9466,1.00,53.0000,0,0.9461,1.00,53.0000
0,0.9421,1.01,56.0000,0,0.9416,1.00,56.0000,0,0.9421,0.99,56.0000
0,0.9579,1.00,42.0000,0,0.9577,1.00,42.0000,0,0.9582,1.00,42.0000
0,0.9517,1.00,47.0000,0,0.9514,1.00,47.0000,0,0.9519,1.00,47.0000
